Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Acc,PreviousTrialR,PreviousTrialCoh
3,2,1,2,-1.6,0.360795,1,1.0,-1.0,-0.2
3,2,1,3,-0.5,0.537383,1,1.0,1.0,-1.6
3,2,1,4,0.5,0.51468,1,-1.0,1.0,-0.5
3,2,1,5,0.5,0.340976,0,1.0,-1.0,0.5
3,2,1,6,-0.5,0.566115,1,1.0,1.0,0.5
3,2,1,7,-0.5,0.582311,0,-1.0,1.0,-0.5
3,2,1,8,-0.8,0.525785,1,1.0,-1.0,-0.5
3,2,1,9,-1.6,0.431689,1,1.0,1.0,-0.8
3,2,1,10,0.5,0.49389,0,1.0,1.0,-1.6
3,2,1,11,-0.5,0.441232,0,-1.0,1.0,0.5
3,2,1,12,-0.2,0.502686,0,-1.0,-1.0,-0.5
3,2,1,13,1.6,0.433297,0,1.0,-1.0,-0.2
3,2,1,14,0.2,0.582709,0,1.0,1.0,1.6
3,2,1,15,-0.2,0.430088,1,1.0,1.0,0.2
3,2,1,16,0.2,0.476078,0,1.0,1.0,-0.2
3,2,1,17,0.2,0.376237,0,1.0,1.0,0.2
3,2,1,18,-0.5,0.360197,1,1.0,1.0,0.2
3,2,1,19,0.8,0.472928,1,-1.0,1.0,-0.5
3,2,1,20,-0.2,0.460977,1,1.0,-1.0,0.8
3,2,1,21,-0.2,0.43366,1,1.0,1.0,-0.2
3,2,1,22,0.5,0.407153,1,-1.0,1.0,-0.2
3,2,1,23,0.2,0.382594,0,1.0,-1.0,0.5
3,2,1,24,-0.5,0.413106,1,1.0,1.0,0.2
3,2,1,25,-0.8,0.483897,1,1.0,1.0,-0.5
3,2,1,26,0.2,0.487289,1,-1.0,1.0,-0.8
3,2,1,27,0.2,0.442713,0,1.0,-1.0,0.2
3,2,1,28,0.2,0.423955,1,-1.0,1.0,0.2
3,2,1,29,-0.2,0.430287,0,-1.0,-1.0,0.2
3,2,1,30,-0.2,0.484195,1,1.0,-1.0,-0.2
3,2,1,31,-0.5,0.639787,1,1.0,1.0,-0.2
3,2,1,32,-0.2,0.492972,1,1.0,1.0,-0.5
3,2,1,33,0.5,0.512436,0,1.0,1.0,-0.2
3,2,1,34,1.6,0.419094,0,1.0,1.0,0.5
3,2,1,35,-0.5,0.489098,1,1.0,1.0,1.6
3,2,1,36,0.5,0.50865,0,1.0,1.0,-0.5
3,2,1,37,-0.8,0.479344,1,1.0,1.0,0.5
3,2,1,38,-1.6,0.699852,0,-1.0,1.0,-0.8
3,2,1,39,-0.2,0.622205,0,-1.0,-1.0,-1.6
3,2,1,40,0.2,0.548211,0,1.0,-1.0,-0.2
3,2,1,41,-0.5,0.444816,1,1.0,1.0,0.2
3,2,1,42,-0.8,0.466112,1,1.0,1.0,-0.5
3,2,1,43,0.2,0.422267,0,1.0,1.0,-0.8
3,2,1,44,-0.2,0.388351,0,-1.0,1.0,0.2
3,2,1,45,-0.2,0.411702,0,-1.0,-1.0,-0.2
3,2,1,46,0.5,0.514405,1,-1.0,-1.0,-0.2
3,2,1,47,0.2,0.493086,0,1.0,-1.0,0.5
3,2,1,48,-0.2,0.544443,1,1.0,1.0,0.2
3,2,1,49,0.5,0.465838,1,-1.0,1.0,-0.2
3,2,1,50,0.5,0.494074,1,-1.0,-1.0,0.5
3,2,1,51,-0.5,0.593345,1,1.0,-1.0,0.5
3,2,1,52,0.8,0.408923,0,1.0,1.0,-0.5
3,2,1,53,0.2,0.43164,0,1.0,1.0,0.8
3,2,1,54,0.2,0.365733,0,1.0,1.0,0.2
3,2,1,55,-1.6,0.422196,1,1.0,1.0,0.2
3,2,1,56,0.8,0.500276,0,1.0,1.0,-1.6
3,2,1,57,-0.8,0.495098,1,1.0,1.0,0.8
3,2,1,58,0.8,0.570481,0,1.0,1.0,-0.8
3,2,1,59,-0.5,0.522477,1,1.0,1.0,0.8
3,2,1,60,-0.2,0.668535,0,-1.0,1.0,-0.5
3,2,1,61,0.5,0.576659,0,1.0,-1.0,-0.2
3,2,1,62,-0.8,0.464673,1,1.0,1.0,0.5
3,2,1,63,0.2,0.58138,0,1.0,1.0,-0.8
3,2,1,64,1.6,0.325648,0,1.0,1.0,0.2
3,2,1,65,0.2,0.423387,1,-1.0,1.0,1.6
3,2,1,66,-1.6,0.405487,1,1.0,-1.0,0.2
3,2,1,67,0.5,0.572431,0,1.0,1.0,-1.6
3,2,1,68,-0.5,0.428335,0,-1.0,1.0,0.5
3,2,1,69,0.5,0.490359,1,-1.0,-1.0,-0.5
3,2,1,70,-0.2,0.533789,1,1.0,-1.0,0.5
3,2,1,71,0.2,0.47929,0,1.0,1.0,-0.2
3,2,1,72,-0.8,0.395304,1,1.0,1.0,0.2
3,2,1,73,0.8,0.56274,0,1.0,1.0,-0.8
3,2,1,74,-0.2,0.387248,0,-1.0,1.0,0.8
3,2,1,75,-0.8,0.410761,1,1.0,-1.0,-0.2
3,2,1,76,-1.6,0.313518,1,1.0,1.0,-0.8
3,2,1,77,0.2,0.308109,1,-1.0,1.0,-1.6
3,2,1,78,1.6,0.35103,1,-1.0,-1.0,0.2
3,2,1,79,-0.5,0.551836,1,1.0,-1.0,1.6
3,2,1,80,0.5,0.496273,0,1.0,1.0,-0.5
3,2,1,81,-0.5,0.555685,1,1.0,1.0,0.5
3,2,1,82,-0.8,0.45236,1,1.0,1.0,-0.5
3,2,1,83,-0.2,0.497041,1,1.0,1.0,-0.8
3,2,1,84,-0.2,0.468636,1,1.0,1.0,-0.2
3,2,1,85,1.6,0.472779,0,1.0,1.0,-0.2
3,2,1,86,-0.5,0.500719,1,1.0,1.0,1.6
3,2,1,87,0.2,0.439537,0,1.0,1.0,-0.5
3,2,1,88,0.2,0.476907,0,1.0,1.0,0.2
3,2,1,89,0.2,0.640986,0,1.0,1.0,0.2
3,2,1,90,0.2,0.574171,0,1.0,1.0,0.2
3,2,1,91,-0.5,0.710353,1,1.0,1.0,0.2
3,2,1,92,-0.8,0.376893,1,1.0,1.0,-0.5
3,2,1,94,-1.6,0.569666,1,1.0,0.0,0.5
3,2,1,95,0.8,0.497817,1,-1.0,1.0,-1.6
3,2,1,96,-0.2,0.373723,0,-1.0,-1.0,0.8
3,2,1,97,0.8,0.413224,1,-1.0,-1.0,-0.2
3,2,1,98,1.6,0.380125,0,1.0,-1.0,0.8
3,2,1,99,-0.2,0.540212,0,-1.0,1.0,1.6
3,2,1,100,-0.8,0.565618,1,1.0,-1.0,-0.2
3,2,1,101,0.5,0.550248,0,1.0,1.0,-0.8
3,2,1,102,0.2,0.559106,0,1.0,1.0,0.5
3,2,1,103,-0.2,0.415688,1,1.0,1.0,0.2
3,2,1,104,0.2,0.509581,1,-1.0,1.0,-0.2
3,2,1,105,-0.5,0.392446,1,1.0,-1.0,0.2
3,2,1,106,0.5,0.431844,0,1.0,1.0,-0.5
3,2,1,107,-0.5,0.54934,1,1.0,1.0,0.5
3,2,1,108,0.8,0.565993,0,1.0,1.0,-0.5
3,2,1,109,-0.5,0.51015,1,1.0,1.0,0.8
3,2,1,110,0.5,0.384804,1,-1.0,1.0,-0.5
3,2,1,111,0.8,0.40895,0,1.0,-1.0,0.5
3,2,1,112,-1.6,0.430872,1,1.0,1.0,0.8
3,2,1,113,-0.2,0.612992,1,1.0,1.0,-1.6
3,2,1,114,1.6,0.483666,0,1.0,1.0,-0.2
3,2,1,116,-0.5,0.485103,1,1.0,0.0,-0.2
3,2,1,117,0.2,0.544506,0,1.0,1.0,-0.5
3,2,1,118,0.8,0.561837,0,1.0,1.0,0.2
3,2,1,119,0.5,0.450727,0,1.0,1.0,0.8
3,2,1,120,0.2,0.543441,0,1.0,1.0,0.5
3,2,1,121,0.5,0.392622,0,1.0,1.0,0.2
3,2,1,122,0.5,0.472271,0,1.0,1.0,0.5
3,2,1,123,-0.2,0.48416,1,1.0,1.0,0.5
3,2,1,124,0.8,0.45568,0,1.0,1.0,-0.2
3,2,1,125,-0.2,0.388479,0,-1.0,1.0,0.8
3,2,1,126,1.6,0.395557,0,1.0,-1.0,-0.2
3,2,1,127,0.8,0.627206,0,1.0,1.0,1.6
3,2,1,128,-0.8,0.408998,1,1.0,1.0,0.8
3,3,1,1,0.2,0.564724,1,-1.0,0.0,-100.0
3,3,1,2,0.5,0.429886,0,1.0,-1.0,0.2
3,3,1,3,-0.5,0.387503,1,1.0,1.0,0.5
3,3,1,4,0.2,0.68297,0,1.0,1.0,-0.5
3,3,1,5,-0.5,0.398326,1,1.0,1.0,0.2
3,3,1,6,-0.8,0.373178,1,1.0,1.0,-0.5
3,3,1,7,-0.8,0.37306,1,1.0,1.0,-0.8
3,3,1,8,0.8,0.47722,0,1.0,1.0,-0.8
3,3,1,9,0.2,0.409234,1,-1.0,1.0,0.8
3,3,1,10,-0.5,0.560078,1,1.0,-1.0,0.2
3,3,1,11,0.2,0.424489,1,-1.0,1.0,-0.5
3,3,1,12,0.2,0.398551,1,-1.0,-1.0,0.2
3,3,1,13,-0.2,0.41334,1,1.0,-1.0,0.2
3,3,1,14,0.5,0.676118,0,1.0,1.0,-0.2
3,3,1,15,-0.2,0.424137,1,1.0,1.0,0.5
3,3,1,16,-0.5,0.398199,1,1.0,1.0,-0.2
3,3,1,17,-0.2,0.389472,1,1.0,1.0,-0.5
3,3,1,18,-0.2,0.309053,1,1.0,1.0,-0.2
3,3,1,19,-1.6,0.287702,1,1.0,1.0,-0.2
3,3,1,20,-0.2,0.490989,1,1.0,1.0,-1.6
3,3,1,21,0.2,0.382476,1,-1.0,1.0,-0.2
3,3,1,22,0.2,0.333891,1,-1.0,-1.0,0.2
3,3,1,23,-0.8,0.447193,1,1.0,-1.0,0.2
3,3,1,24,0.2,0.548813,0,1.0,1.0,-0.8
3,3,1,25,-0.2,0.694285,1,1.0,1.0,0.2
3,3,1,26,0.2,0.689395,1,-1.0,1.0,-0.2
3,3,1,27,0.5,0.564804,0,1.0,-1.0,0.2
3,3,1,28,-0.5,0.517508,1,1.0,1.0,0.5
3,3,1,29,1.6,0.199695,0,1.0,1.0,-0.5
3,3,1,30,0.2,0.670395,0,1.0,1.0,1.6
3,3,1,31,0.8,0.41058,0,1.0,1.0,0.2
3,3,1,32,0.2,0.54596,0,1.0,1.0,0.8
3,3,1,33,-0.5,0.33066,0,-1.0,1.0,0.2
3,3,1,34,-1.6,0.612574,1,1.0,-1.0,-0.5
3,3,1,35,-1.6,0.379184,1,1.0,1.0,-1.6
3,3,1,36,-0.5,0.299385,1,1.0,1.0,-1.6
3,3,1,37,0.2,0.334735,1,-1.0,1.0,-0.5
3,3,1,38,-0.5,0.407484,1,1.0,-1.0,0.2
3,3,1,39,-0.8,0.309973,1,1.0,1.0,-0.5
3,3,1,40,0.2,0.361072,0,1.0,1.0,-0.8
3,3,1,41,1.6,0.377661,0,1.0,1.0,0.2
3,3,1,42,-0.5,0.289677,0,-1.0,1.0,1.6
3,3,1,43,-0.5,0.629137,1,1.0,-1.0,-0.5
3,3,1,44,-0.5,0.515043,1,1.0,1.0,-0.5
3,3,1,45,-0.8,0.39778,1,1.0,1.0,-0.5
3,3,1,46,0.5,0.501308,0,1.0,1.0,-0.8
3,3,1,47,-0.2,0.41596,0,-1.0,1.0,0.5
3,3,1,48,0.2,0.382148,0,1.0,-1.0,-0.2
3,3,1,49,0.2,0.270069,0,1.0,1.0,0.2
3,3,1,50,0.8,0.370862,0,1.0,1.0,0.2
3,3,1,51,-0.8,0.298134,0,-1.0,1.0,0.8
3,3,1,52,-0.2,0.22952,0,-1.0,-1.0,-0.8
3,3,1,53,-0.8,0.411505,1,1.0,-1.0,-0.2
3,3,1,54,-0.5,0.418226,0,-1.0,1.0,-0.8
3,3,1,55,-0.8,0.368605,0,-1.0,-1.0,-0.5
3,3,1,56,-0.5,0.44831,1,1.0,-1.0,-0.8
3,3,1,57,0.5,0.485878,0,1.0,1.0,-0.5
3,3,1,58,0.8,0.441224,0,1.0,1.0,0.5
3,3,1,60,0.5,0.58106,0,1.0,0.0,0.2
3,3,1,61,-0.5,0.517418,1,1.0,1.0,0.5
3,3,1,62,-0.2,0.57467,1,1.0,1.0,-0.5
3,3,1,63,-0.2,0.470895,0,-1.0,1.0,-0.2
3,3,1,64,0.5,0.48288,0,1.0,-1.0,-0.2
3,3,1,65,1.6,0.4783,0,1.0,1.0,0.5
3,3,1,66,-0.5,0.418259,1,1.0,1.0,1.6
3,3,1,67,0.5,0.456236,1,-1.0,1.0,-0.5
3,3,1,68,0.2,0.549156,1,-1.0,-1.0,0.5
3,3,1,69,0.5,0.477796,1,-1.0,-1.0,0.2
3,3,1,70,0.8,0.410073,0,1.0,-1.0,0.5
3,3,1,71,-0.5,0.384539,0,-1.0,1.0,0.8
3,3,1,72,0.8,0.336013,0,1.0,-1.0,-0.5
3,3,1,73,-1.6,0.53732,1,1.0,1.0,0.8
3,3,1,74,0.2,0.474661,0,1.0,1.0,-1.6
3,3,1,75,0.8,0.447178,0,1.0,1.0,0.2
3,3,1,76,-0.5,0.492111,1,1.0,1.0,0.8
3,3,1,77,-0.2,0.399539,0,-1.0,1.0,-0.5
3,3,1,78,-0.2,0.486312,0,-1.0,-1.0,-0.2
3,3,1,79,0.2,0.45761,0,1.0,-1.0,-0.2
3,3,1,80,0.5,0.558556,0,1.0,1.0,0.2
3,3,1,81,-0.2,0.279198,0,-1.0,1.0,0.5
3,3,1,82,0.2,0.467147,0,1.0,-1.0,-0.2
3,3,1,83,1.6,0.471319,0,1.0,1.0,0.2
3,3,1,84,0.5,0.379198,0,1.0,1.0,1.6
3,3,1,85,0.5,0.507341,0,1.0,1.0,0.5
3,3,1,86,1.6,0.398174,0,1.0,1.0,0.5
3,3,1,87,-0.5,0.381406,0,-1.0,1.0,1.6
3,3,1,88,0.2,0.501606,0,1.0,-1.0,-0.5
3,3,1,89,0.5,0.42432,0,1.0,1.0,0.2
3,3,1,90,0.5,0.510409,0,1.0,1.0,0.5
3,3,1,91,0.5,0.353113,0,1.0,1.0,0.5
3,3,1,92,-0.2,0.521694,1,1.0,1.0,0.5
3,3,1,93,-1.6,0.419664,1,1.0,1.0,-0.2
3,3,1,94,-0.8,0.43399,1,1.0,1.0,-1.6
3,3,1,95,-0.2,0.407235,0,-1.0,1.0,-0.8
3,3,1,96,0.5,0.397864,1,-1.0,-1.0,-0.2
3,3,1,97,0.8,0.341249,1,-1.0,-1.0,0.5
3,3,1,98,-0.2,0.326581,1,1.0,-1.0,0.8
3,3,1,99,1.6,0.336736,0,1.0,1.0,-0.2
3,3,1,100,-1.6,0.339173,0,-1.0,1.0,1.6
3,3,1,101,0.8,0.331562,0,1.0,-1.0,-1.6
3,3,1,102,0.2,0.372841,1,-1.0,1.0,0.8
3,3,1,103,1.6,0.36484,1,-1.0,-1.0,0.2
3,3,1,104,0.8,0.509767,0,1.0,-1.0,1.6
3,3,1,105,-0.5,0.448446,1,1.0,1.0,0.8
3,3,1,106,-0.2,0.374577,1,1.0,1.0,-0.5
3,3,1,107,-0.8,0.349822,1,1.0,1.0,-0.2
3,3,1,108,-0.2,0.366641,1,1.0,1.0,-0.8
3,3,1,109,-0.2,0.446764,1,1.0,1.0,-0.2
3,3,1,110,-0.2,0.316025,1,1.0,1.0,-0.2
3,3,1,111,0.8,0.342111,1,-1.0,1.0,-0.2
3,3,1,112,-0.2,0.431525,0,-1.0,-1.0,0.8
3,3,1,113,0.5,0.42954,1,-1.0,-1.0,-0.2
3,3,1,114,0.2,0.403576,0,1.0,-1.0,0.5
3,3,1,115,0.5,0.52232,0,1.0,1.0,0.2
3,3,1,116,-0.2,0.484242,0,-1.0,1.0,0.5
3,3,1,117,0.5,0.407915,0,1.0,-1.0,-0.2
3,3,1,118,-0.2,0.318453,0,-1.0,1.0,0.5
3,3,1,119,-1.6,0.464438,1,1.0,-1.0,-0.2
3,3,1,120,0.8,0.709717,1,-1.0,1.0,-1.6
3,3,1,121,1.6,0.584594,0,1.0,-1.0,0.8
3,3,1,122,-0.8,0.519389,1,1.0,1.0,1.6
3,3,1,123,0.2,0.609272,0,1.0,1.0,-0.8
3,3,1,124,0.5,0.560118,0,1.0,1.0,0.2
3,3,1,125,-0.8,0.408882,1,1.0,1.0,0.5
3,3,1,126,-1.6,0.455699,1,1.0,1.0,-0.8
3,3,1,127,-0.2,0.572218,0,-1.0,1.0,-1.6
3,3,1,128,-0.5,0.412556,1,1.0,-1.0,-0.2
3,1,2,1,-0.2,0.460649,1,1.0,0.0,-100.0
3,1,2,2,0.8,0.337149,0,1.0,1.0,-0.2
3,1,2,3,0.5,0.570758,1,-1.0,1.0,0.8
3,1,2,4,0.8,0.370597,1,-1.0,-1.0,0.5
3,1,2,5,0.2,0.546767,1,-1.0,-1.0,0.8
3,1,2,6,0.8,0.532245,0,1.0,-1.0,0.2
3,1,2,7,-0.2,0.493601,1,1.0,1.0,0.8
3,1,2,8,-0.5,0.344876,1,1.0,1.0,-0.2
3,1,2,9,0.5,0.546239,1,-1.0,1.0,-0.5
3,1,2,10,0.2,0.371786,0,1.0,-1.0,0.5
3,1,2,11,0.2,0.315848,0,1.0,1.0,0.2
3,1,2,12,-0.2,0.581953,0,-1.0,1.0,0.2
3,1,2,13,-0.2,0.437778,1,1.0,-1.0,-0.2
3,1,2,14,-0.8,0.555217,1,1.0,1.0,-0.2
3,1,2,15,-0.5,0.515838,1,1.0,1.0,-0.8
3,1,2,16,-1.6,0.390122,1,1.0,1.0,-0.5
3,1,2,17,1.6,0.349468,0,1.0,1.0,-1.6
3,1,2,18,0.2,0.614113,1,-1.0,1.0,1.6
3,1,2,19,0.8,0.372836,0,1.0,-1.0,0.2
3,1,2,20,-0.2,0.364759,0,-1.0,1.0,0.8
3,1,2,21,-0.2,0.333828,0,-1.0,-1.0,-0.2
3,1,2,22,0.2,0.447093,0,1.0,-1.0,-0.2
3,1,2,23,0.2,0.348233,0,1.0,1.0,0.2
3,1,2,24,0.2,0.357788,0,1.0,1.0,0.2
3,1,2,25,0.2,0.430528,0,1.0,1.0,0.2
3,1,2,26,-0.8,0.396416,0,-1.0,1.0,0.2
3,1,2,27,0.8,0.371943,0,1.0,-1.0,-0.8
3,1,2,28,0.5,0.364102,0,1.0,1.0,0.8
3,1,2,29,-0.2,0.372818,0,-1.0,1.0,0.5
3,1,2,30,-0.5,0.484731,1,1.0,-1.0,-0.2
3,1,2,31,-0.5,0.456197,0,-1.0,1.0,-0.5
3,1,2,32,-0.8,0.452836,1,1.0,-1.0,-0.5
3,1,2,33,-0.5,0.40169,1,1.0,1.0,-0.8
3,1,2,34,0.8,0.320416,0,1.0,1.0,-0.5
3,1,2,35,-0.5,0.410284,1,1.0,1.0,0.8
3,1,2,36,-0.8,0.385007,1,1.0,1.0,-0.5
3,1,2,37,0.2,0.384415,0,1.0,1.0,-0.8
3,1,2,38,-0.8,0.455839,0,-1.0,1.0,0.2
3,1,2,39,-0.2,0.292553,0,-1.0,-1.0,-0.8
3,1,2,40,-0.8,0.319934,0,-1.0,-1.0,-0.2
3,1,2,41,0.5,0.40201,0,1.0,-1.0,-0.8
3,1,2,42,-0.2,0.304713,0,-1.0,1.0,0.5
3,1,2,43,0.2,0.3714,0,1.0,-1.0,-0.2
3,1,2,44,0.5,0.403587,0,1.0,1.0,0.2
3,1,2,45,0.5,0.338425,0,1.0,1.0,0.5
3,1,2,46,0.5,0.371611,0,1.0,1.0,0.5
3,1,2,47,-0.5,0.459569,1,1.0,1.0,0.5
3,1,2,48,-0.8,0.616182,1,1.0,1.0,-0.5
3,1,2,49,0.5,0.478562,0,1.0,1.0,-0.8
3,1,2,50,-0.5,0.458428,1,1.0,1.0,0.5
3,1,2,51,0.8,0.359282,0,1.0,1.0,-0.5
3,1,2,52,-0.5,0.439934,1,1.0,1.0,0.8
3,1,2,53,0.5,0.405312,0,1.0,1.0,-0.5
3,1,2,54,-0.5,0.356157,1,1.0,1.0,0.5
3,1,2,55,-0.2,0.380653,0,-1.0,1.0,-0.5
3,1,2,56,0.2,0.460832,0,1.0,-1.0,-0.2
3,1,2,57,1.6,0.425717,0,1.0,1.0,0.2
3,1,2,58,-0.5,0.479561,1,1.0,1.0,1.6
3,1,2,59,1.6,0.395758,0,1.0,1.0,-0.5
3,1,2,60,0.5,0.363131,0,1.0,1.0,1.6
3,1,2,61,-1.6,0.387685,1,1.0,1.0,0.5
3,1,2,62,0.8,0.363048,0,1.0,1.0,-1.6
3,1,2,63,0.5,0.331849,0,1.0,1.0,0.8
3,1,2,64,0.2,0.461909,1,-1.0,1.0,0.5
3,1,2,65,-0.2,0.314558,1,1.0,-1.0,0.2
3,1,2,66,-0.5,0.28554,0,-1.0,1.0,-0.2
3,1,2,67,-0.8,0.384731,0,-1.0,-1.0,-0.5
3,1,2,68,-0.2,0.504101,1,1.0,-1.0,-0.8
3,1,2,69,0.5,0.323075,0,1.0,1.0,-0.2
3,1,2,70,0.2,0.332853,0,1.0,1.0,0.5
3,1,2,71,-0.2,0.390257,0,-1.0,1.0,0.2
3,1,2,72,1.6,0.365515,0,1.0,-1.0,-0.2
3,1,2,73,-0.2,0.470468,1,1.0,1.0,1.6
3,1,2,74,1.6,0.362319,0,1.0,1.0,-0.2
3,1,2,75,-1.6,0.467078,1,1.0,1.0,1.6
3,1,2,76,-0.2,0.550991,1,1.0,1.0,-1.6
3,1,2,77,0.5,0.335824,0,1.0,1.0,-0.2
3,1,2,78,0.5,0.32125,0,1.0,1.0,0.5
3,1,2,79,0.2,0.507286,0,1.0,1.0,0.5
3,1,2,80,0.5,0.398276,0,1.0,1.0,0.2
3,1,2,81,0.5,0.37342,0,1.0,1.0,0.5
3,1,2,82,0.8,0.365609,0,1.0,1.0,0.5
3,1,2,83,-0.2,0.317593,0,-1.0,1.0,0.8
3,1,2,84,0.2,0.383879,0,1.0,-1.0,-0.2
3,1,2,85,0.8,0.311151,0,1.0,1.0,0.2
3,1,2,86,0.2,0.401985,0,1.0,1.0,0.8
3,1,2,87,0.2,0.440395,1,-1.0,1.0,0.2
3,1,2,88,0.8,0.397972,0,1.0,-1.0,0.2
3,1,2,89,0.5,0.36523,0,1.0,1.0,0.8
3,1,2,90,-0.8,0.277897,0,-1.0,1.0,0.5
3,1,2,91,0.2,0.306306,0,1.0,-1.0,-0.8
3,1,2,92,-1.6,0.324862,0,-1.0,1.0,0.2
3,1,2,93,-0.2,0.486893,0,-1.0,-1.0,-1.6
3,1,2,94,1.6,0.450154,0,1.0,-1.0,-0.2
3,1,2,95,-1.6,0.414786,1,1.0,1.0,1.6
3,1,2,96,1.6,0.332798,0,1.0,1.0,-1.6
3,1,2,97,-0.5,0.478342,0,-1.0,1.0,1.6
3,1,2,98,-0.2,0.522181,1,1.0,-1.0,-0.5
3,1,2,99,-0.5,0.444342,1,1.0,1.0,-0.2
3,1,2,100,-0.8,0.465876,1,1.0,1.0,-0.5
3,1,2,101,-0.2,0.413679,0,-1.0,1.0,-0.8
3,1,2,102,-0.5,0.484626,0,-1.0,-1.0,-0.2
3,1,2,103,-0.8,0.432102,0,-1.0,-1.0,-0.5
3,1,2,104,0.2,0.421253,0,1.0,-1.0,-0.8
3,1,2,105,-0.5,0.475553,0,-1.0,1.0,0.2
3,1,2,106,-0.2,0.479432,0,-1.0,-1.0,-0.5
3,1,2,107,0.2,0.459644,0,1.0,-1.0,-0.2
3,1,2,108,0.2,0.400254,0,1.0,1.0,0.2
3,1,2,109,-0.2,0.406932,0,-1.0,1.0,0.2
3,1,2,110,-0.2,0.397549,0,-1.0,-1.0,-0.2
3,1,2,111,-0.2,0.468991,0,-1.0,-1.0,-0.2
3,1,2,112,-0.5,0.393027,0,-1.0,-1.0,-0.2
3,1,2,113,-0.5,0.376537,0,-1.0,-1.0,-0.5
3,1,2,114,-0.8,0.424362,1,1.0,-1.0,-0.5
3,1,2,115,-1.6,0.366678,1,1.0,1.0,-0.8
3,1,2,116,0.5,0.278689,1,-1.0,1.0,-1.6
3,1,2,117,0.2,0.586664,0,1.0,-1.0,0.5
3,1,2,118,0.5,0.362228,0,1.0,1.0,0.2
3,1,2,119,0.8,0.338881,0,1.0,1.0,0.5
3,1,2,120,-0.5,0.484062,1,1.0,1.0,0.8
3,1,2,121,-0.5,0.447593,1,1.0,1.0,-0.5
3,1,2,122,-1.6,0.397127,1,1.0,1.0,-0.5
3,1,2,123,-0.2,0.588398,0,-1.0,1.0,-1.6
3,1,2,124,0.5,0.459794,0,1.0,-1.0,-0.2
3,1,2,125,1.6,0.336546,0,1.0,1.0,0.5
3,1,2,126,0.2,0.281915,0,1.0,1.0,1.6
3,1,2,127,-1.6,0.413736,1,1.0,1.0,0.2
3,1,2,128,0.2,0.508601,0,1.0,1.0,-1.6
3,2,2,1,-0.2,0.432809,1,1.0,0.0,-100.0
3,2,2,2,-0.5,0.405566,1,1.0,1.0,-0.2
3,2,2,3,-0.5,0.32383,1,1.0,1.0,-0.5
3,2,2,4,-0.8,0.502614,1,1.0,1.0,-0.5
3,2,2,5,-0.5,0.3374,1,1.0,1.0,-0.8
3,2,2,6,1.6,0.402129,0,1.0,1.0,-0.5
3,2,2,7,-0.8,0.416638,1,1.0,1.0,1.6
3,2,2,8,0.5,0.359467,0,1.0,1.0,-0.8
3,2,2,9,-0.8,0.416104,1,1.0,1.0,0.5
3,2,2,10,0.8,0.429563,0,1.0,1.0,-0.8
3,2,2,11,0.2,0.563545,0,1.0,1.0,0.8
3,2,2,12,-0.5,0.404958,1,1.0,1.0,0.2
3,2,2,13,0.5,0.386904,0,1.0,1.0,-0.5
3,2,2,14,0.5,0.442373,0,1.0,1.0,0.5
3,2,2,15,-0.8,0.399758,1,1.0,1.0,0.5
3,2,2,16,-0.5,0.551338,0,-1.0,1.0,-0.8
3,2,2,17,0.2,0.399147,0,1.0,-1.0,-0.5
3,2,2,18,-0.2,0.477817,1,1.0,1.0,0.2
3,2,2,19,-0.5,0.409972,1,1.0,1.0,-0.2
3,2,2,20,0.5,0.353469,0,1.0,1.0,-0.5
3,2,2,21,0.2,0.442,1,-1.0,1.0,0.5
3,2,2,22,0.5,0.390773,0,1.0,-1.0,0.2
3,2,2,23,0.5,0.350113,0,1.0,1.0,0.5
3,2,2,24,1.6,0.366787,0,1.0,1.0,0.5
3,2,2,25,-0.8,0.375804,1,1.0,1.0,1.6
3,2,2,26,0.2,0.478973,0,1.0,1.0,-0.8
3,2,2,27,-0.2,0.363768,1,1.0,1.0,0.2
3,2,2,28,0.2,0.388648,0,1.0,1.0,-0.2
3,2,2,29,-0.5,0.55529,1,1.0,1.0,0.2
3,2,2,30,0.5,0.371878,0,1.0,1.0,-0.5
3,2,2,31,-0.5,0.364056,0,-1.0,1.0,0.5
3,2,2,32,-0.5,0.357335,0,-1.0,-1.0,-0.5
3,2,2,33,0.8,0.381443,0,1.0,-1.0,-0.5
3,2,2,34,-1.6,0.397324,1,1.0,1.0,0.8
3,2,2,35,-1.6,0.452793,1,1.0,1.0,-1.6
3,2,2,36,-0.2,0.522261,0,-1.0,1.0,-1.6
3,2,2,37,-0.8,0.468517,1,1.0,-1.0,-0.2
3,2,2,38,1.6,0.391811,0,1.0,1.0,-0.8
3,2,2,39,0.2,0.599708,0,1.0,1.0,1.6
3,2,2,40,0.2,0.374478,0,1.0,1.0,0.2
3,2,2,41,-0.2,0.398437,0,-1.0,1.0,0.2
3,2,2,42,-0.2,0.493193,0,-1.0,-1.0,-0.2
3,2,2,43,-1.6,0.376597,1,1.0,-1.0,-0.2
3,2,2,44,-0.5,0.449248,0,-1.0,1.0,-1.6
3,2,2,45,0.8,0.453958,0,1.0,-1.0,-0.5
3,2,2,46,-0.8,0.506174,1,1.0,1.0,0.8
3,2,2,47,-0.2,0.428734,0,-1.0,1.0,-0.8
3,2,2,48,0.5,0.426937,0,1.0,-1.0,-0.2
